ip, mean, std
4202535,2.0014867507633896,0.5183291319824432
4202540,1.0484324177040583,0.578851519427679
4202545,1.0250717015866957,0.39690078925483835
4202550,1.0440306436280267,0.6010824673830576
4202555,1.0466344845209063,0.553174181297879
4204394,3.7132340352679334,11.847809869356139
4204399,1.6265845708076785,6.932384378150461
4204403,1.9041120170152428,5.5334714263695375
4203756,6.668452779638312,2.7473282553198226
4203760,2.149685534591195,2.8282464334870245
4203764,1.121000697697598,0.3261280865768878
4203768,1.6486212014686352,2.197986774484399
4202472,1.2368761585003323,1.122052483578816
4202511,1.5187314172447968,2.005911969837629
4202521,6.4777766749379655,4.774591291907624
4204337,3.060326355694742,2.388986340810168
4204371,10.175010576787477,21.6805898900972
4203721,9.368922178494351,8.389518359239949
4203736,3.397019691325173,3.163356530616352
4203752,1.4146311323474894,1.496963507034295
4203034,3.184193834834454,5.28858366270291
4203040,1.9591062826688532,2.2414170370078477
4202399,6.364499634769905,1.8463860585405354
4202418,3.1953547566019727,2.719934551453185
4202433,2.8868751957757195,2.5708732372292054
4202446,1.2521420813387505,1.316693167609273
4202459,1.2739038268436906,1.3982091997682455
4204313,12.873988277979347,17.35356263471863
4203671,1.6342497849749384,0.9943573690296783
4202989,2.0354421407052987,1.2080208910145394
4203007,2.8801137261096192,2.4939670159332366
4203011,1.1302190096018987,0.45153812905987256
4202356,7.21684673486949,3.8026564605453537
4202363,13.32167546272207,6.169256251478195
4202370,1.983374206578188,1.0054549628117018
4202375,1.2663642042278989,1.3359352249460228
4202380,1.2614873129881128,1.3274168810378133
4204255,2.684477510990869,2.0682158772801382
4204286,6.158254373177843,14.43062611477108
4204292,1.6657742484401588,0.4728880174398089
4204297,1.0618024017253849,0.9807621026803601
4203626,9.621789193976971,7.981461246958363
4203632,1.770967741935484,0.8548851865858331
4203647,9.493511378596953,4.590408472257952
4203662,2.216614090431125,2.6525739929324907
4203667,1.8575558213716108,2.2951010354303274
4202942,1.5942538238941713,1.9278276053104084
4202946,1.1149805217801911,0.6549764073450387
4202074,24.79026485325698,16.760760229357263
4202079,5.390614672835427,6.823530820196239
4202022,24.631061138439915,17.199407299469748
4202938,1.7009174311926605,2.1012226852474156
4202281,2.929553264604811,2.344149580865615
4202302,3.2149624305782423,2.7263613661466963
4202341,1.5185268611330105,1.7382722835454871
4202346,1.4526177519234378,1.6356121923695908
4202351,1.6096854952276638,1.970279107198542
4204205,1.189990121830754,0.3922930988909944
4204209,2.110772895712017,2.557653972713099
4204245,1.145003182686187,0.3521040466922462
4203570,3.241502723129932,1.8422741020824558
4203585,1.8819002515909427,0.5886998138992361
4203600,1.736743605739239,2.1481187349812862
4202903,1.62864473991136,2.001329300830268
4202240,1.4242264773773785,0.9749753432120336
4202244,1.0360259493542976,0.5303272066898314
4202254,16.486384139673003,2.8650843294960997
4202260,1.9802876333159127,0.4568847596468664
4202264,1.0319141978941861,0.5073645442942811
4202269,1.0285564308484552,0.44553879285220904
4203527,6.81104033970276,2.6285152744974223
4203565,1.264089800554572,1.324725736535312
4201929,6.701271186440678,2.697644624422991
4201934,2.933955659276546,3.1287543404132436
4202234,5.359880744216472,5.76721089159735
4202248,15.091028430862387,3.2725225554998527
4204122,4.548362071318023,2.447587359180724
4204137,3.154643948513751,4.815089415846664
4204143,2.1117283950617285,1.9552520535463815
4203501,2.896002317497103,2.3769646281682975
4203506,2.0021484841250894,2.4512424034590854
4203522,2.105985566718551,2.5501789339642342
4202828,1.8675277540563622,2.306532001585059
4202838,1.1235773899848256,0.4602955873936735
4201880,11.036552235119782,6.224034039167829
4201889,5.894107299912049,2.3243672158643705
4204083,6.732722143864598,2.68828384344669
4204088,9.430603035689867,3.3508344054865637
4204098,1.6499618611746758,2.031346173214755
4204102,1.4988644513507052,1.799888739764561
4203428,5.996763155461019,1.2649142338879082
4202795,1.9556715920453283,2.363418597844871
4201830,5.97259298807617,2.933679317965549
4201869,4.340291889894698,2.871475054610553
4204043,10.896008403361344,5.767316954309969
4204049,3.7801881860951387,2.844650809693854
4202139,19.221190606226106,18.25819759036344
4203552,8.973349805859513,4.857935451922538
4203560,1.5337656722870732,0.6533074258986437
4202888,2.841939120631342,3.082342310696137
4202893,1.1301038062283737,0.3897834412757441
4202898,1.7899602385685884,2.2127227001867364
4202224,6.726448011165387,2.6935563984149913
4204152,6.804638088545326,2.634130460099824
4203511,9.995621503283873,5.064649453885728
4203517,1.836019621583742,0.4900042127949896
4203547,1.945317688731459,2.392404290351306
4202131,5.558883594281824,7.385714532018158
4202144,6.323434991974318,7.696523975064502
4201691,132.28776982827856,99.86260900119335
4201771,12.39202786377709,6.649619852666518
4201795,161.2804682171225,118.22539576998415
4204005,2.4930483306535516,1.9937654422314586
4204019,1.6118885779021725,1.8963484604681569
4203327,5.6739072847682115,1.2371276139209393
4203339,2.718865143699337,2.181392308611348
4203352,1.3121337469837986,0.51162389644341
4202705,1.1886344359626801,0.4343672354136838
4202748,2.025475131419329,2.4673685227178606
4202752,1.956394035246272,2.367958276774058
4202756,1.8866473674687896,2.146333128277732
4201725,5.941908713692946,2.2832937572084173
4203287,1.8484848484848484,0.5652144737049578
4203303,2.940442171755151,2.3858009530131916
4203313,2.0802833530106257,2.2342299852328256
4202672,2.941432720232333,3.133826420597856
4202677,2.122260990928123,2.566380399739819
4202682,1.9657971014492754,2.4140869224152985
4201680,5.64975845410628,2.2225051017180175
4203909,3.3982766874102444,2.7465661398537913
4203247,11.142181961402127,4.774789063343104
4203253,2.7061286001339586,2.5966016643208834
4203193,4.740640809443508,4.510473208067862
4202613,1.9155172413793105,0.6706408988572052
4204453,5.323210412147505,5.707478187759806
4204462,2.6034427111350187,2.025397903733938
4203824,13.896938013442869,6.075930883900863
4203830,1.8073985680190932,0.3943426433697077
4203845,8.440173073722748,5.176735697452381
4203146,5.762554851292053,1.0743596990007114
4202014,5.236916548797737,3.631509222553131
4202027,4.9835651074589125,2.774451426147416
4201973,23.35153256704981,16.922065769632813
4202053,5.081619110816191,3.8134119520761725
4202061,24.648233486943166,16.306371935431546
4202228,8.487503433122768,3.6803409208963616
4202861,1.7972737521779236,2.2215831605973246
4201655,6.732614555256065,2.6948465162807698
4202189,5.35904082955282,7.980984017332599
4203727,12.253257790368272,7.497451645159491
4203746,7.791991101223582,5.798440810708845
4202286,6.348698884758364,1.8664440920463754
4203579,7.777663724081298,6.136646432885595
4202157,5.207219251336898,5.7777325891490365
4202165,26.0895410082769,17.229612648258865
4203383,2.0324559667524245,2.2012660850276515
4203423,1.8867465693937815,2.051286100943908
4202786,2.4161590827660335,2.8089871652950897
4202791,2.129464896674422,2.574988024030496
4202100,25.090979182729374,16.385846433536393
4204201,2.9212048192771083,3.1236846475478695
4202853,2.898441082072444,3.1120747151066586
4202857,1.143726145038168,0.45632351902032625
4202409,5.48300283286119,2.2253675362465506
4202427,3.4524224468455906,2.934794787977641
4202439,2.4243490499648135,2.428588455876485
4202453,2.238698328935796,2.7778837058971626
4202466,1.8785442234447736,2.0168715159526553
4204301,6.6414961185603385,2.7683920196011815
4203684,6.271441605839416,6.046611283942107
4202999,8.424311926605505,6.112947286420337
4204260,13.998977505112475,18.40851842001649
4204266,1.9243959469992207,0.26436353789929945
4204280,11.401068419971235,17.064430980659417
4203642,1.201514644751302,1.2589706204142035
4202973,2.6184036939313984,2.5331895244625344
4202295,5.489598278335724,1.740592499394889
4204213,5.977846900842121,1.1553200993255088
4204241,2.3286219081272086,2.7450167908657312
4203595,2.8865135319536046,3.105907503038627
4203897,7.718804442508711,7.3009840191095465
4203914,1.5670399671221618,0.5491843537256357
4203107,5.932070365358593,1.4502997368054151
4203118,4.3431673690977926,4.716806366760687
4202506,1.4205374457475297,1.8462179901916118
4203062,3.5527183563033735,2.609273808644299
4203700,1.2643786982248522,0.4410018164925963
4203705,1.561152584943836,1.9008355717995797
4203016,6.5747292418772565,2.807997285148998
4202391,14.812654280888658,4.899083541804039
4203658,6.591304347826087,2.7722088263580646
4202009,24.09440813362382,16.86650836816864
4204131,11.10402075226978,4.527514605477459
4204060,5.9741444866920155,7.3804345659430455
4201783,12.636224684753534,6.939051379444716
4203999,6.485775016350556,6.22241147646749
4202728,2.8134802882577366,3.0649968571173623
4202739,3.241781548250265,3.2660199521247417
4202743,1.2488151658767772,0.7237151611285932
4201736,10.777833250124813,6.5315064902826805
4203955,4.8185183043201665,1.7680308735421355
4203964,6.2203255887466415,6.035416076377686
4203297,7.863729930012351,5.88960799554811
4201999,23.830954169797145,16.04873692664959
4201863,12.325077399380804,6.516855229617621
4202776,5.047908988944079,2.239493270658927
4201813,1.9136371727907815,1.8716392365785033
4204023,5.994843234323432,0.7245220173622916
4203372,1.8571634684749676,0.4060201697823217
4201978,5.1453352086263475,2.710344311103055
4204331,12.170988496782998,16.941086102740705
4203021,3.1515394912985273,3.229807154687842
4202397,6.616154395997141,2.7692887006488225
4202977,5.9799936780549485,0.3715335422237219
4201663,5.439387111311402,3.2969729221003905
4202181,24.317439581972568,18.626756500152506
4204117,2.7906885758998436,2.178553380348433
4202308,3.1108200157191512,3.2056458550516056
4204236,2.7798551063332555,3.04813082803087
4202920,6.639945652173913,2.769590692817664
4202925,2.9046397761716016,3.1152569326182573
4202929,1.2179726815240834,0.7818532624834579
4202933,1.879771215127816,2.310146425852939
4203716,4.05517503805175,3.4716178869841285
4202700,2.7929876128490445,3.055504657190632
4201719,10.857011915673693,6.955119569778849
4201675,3.671344165435746,2.8529634433123747
4201686,2.979239619809905,3.1499651366789188
4203903,14.208613728129206,5.968137118261144
4203860,6.805212620027435,3.759458157855096
4202576,2.9243218600410303,3.125258133219531
4203817,8.315139730487473,7.126458829464396
4203772,5.715370072518977,0.8155964718783895
4202496,7.300956585724798,3.4816779716801527
4202501,1.5102115690350983,1.6984838585141717
4203918,6.721868365180467,2.704311551543237
4202950,6.1930060524546064,2.964212371806065
4203590,6.60699865410498,2.7576502195728714
4202066,5.248516320474778,3.764758005928888
4203614,4.098159509202454,3.4566814894261926
4202274,9.574719800747198,4.228174512447141
4202205,5.4738273283480625,7.170580727920374
4203605,5.645512077725288,1.288674864716848
4204197,6.699923254029163,2.722193541315807
4201914,12.638899651297946,6.6879136121177964
4202823,2.020373734752141,2.4686931883265486
4203416,11.320361635220126,4.672022361994982
4201824,10.784577114427861,6.188447023483491
4203323,4.432093775262732,3.4993411872296254
4202113,25.154743390357698,16.420840939431116
4202814,2.7970328961513653,3.057761116112368
4202818,1.209042461750043,0.5367377322733895
4201841,10.963556851311953,5.9810303773720745
4203394,1.4976762199845082,0.7585010232130844
4203411,2.803159478435306,2.2176844728017593
4202771,2.821794871794872,3.0714210957902734
4202782,1.3491228070175438,0.6317957717483845
4204010,1.9036144578313252,0.38774783233143223
4204015,2.956748188405797,3.1407479617210727
4203970,2.7989815404201144,2.222951623712396
4203978,2.920563884537928,3.123145685833587
4203307,11.341278849791903,4.806988483583438
4201702,12.344341372912801,6.669356479178413
4203268,7.680673974827446,5.525247483767672
4203883,2.391090263011028,2.195179180083031
4202592,6.687853107344632,2.723359802007565
4204466,6.7175141242937855,2.7047517364844778
4204470,1.3450495049504951,1.750459698469313
4203835,6.6596785464709995,2.7542310316878535
4203157,5.943969086392492,1.4781157975411268
4204416,5.114598364598365,5.548875360645289
4204425,1.603360785292405,0.5067405416619789
4203791,6.6473906911142455,2.763822212031029
4203113,4.219666931007137,3.488755275227753
4202625,6.002606875727392,0.4404785561842438
4202870,6.747214484679666,2.683286615299586
4201947,2.478827943541183,2.8516015551915217
4202833,6.741845940319223,2.6877735730291454
4204094,2.5519235045585944,2.131131730066777
4203456,9.413733159495871,7.989294391417479
4202717,4.821553011448482,2.027338465818779
4203080,1.4636087945413192,0.6386604763463837
4204348,1.8080831408775981,0.40593662973440736
4201900,10.505831237136977,6.803825569078885
4202696,4.141651376146789,3.4816068508352203
4203937,11.017131168499105,4.500684689287725
4203278,11.98076923076923,5.089182459541894
4202173,5.822712418300654,5.986267549878998
4202105,5.02156334231806,5.330663848976557
4203236,12.268491555037857,7.289952292184109
4203169,5.667897652334476,1.2457136367806196
4204429,6.750173010380623,2.6808061144652857
4203141,3.1940135061142545,2.5798708229015683
4204386,9.593337959750173,17.092995754039457
4202118,5.761363636363637,5.417162549577726
4202126,25.351289833080425,17.025116517024873
4201938,6.676944639103013,2.7390696939115524
4203492,7.470973017170891,5.661529711757513
4203440,5.668259023354564,1.254008834881039
4202572,6.572822299651568,2.7813640738457677
4203812,4.100564971751412,3.4771326776826794
4203135,9.297262396694215,5.95148366332171
4203091,4.093388121031005,3.4763007320830606
4203258,6.769395017793594,2.66455366866816
4202636,6.292508143322475,5.505653821516266
4203207,11.849056603773585,7.45376307751051
4203741,2.3664776307498423,1.5533885983032625
4202631,4.1456582633053225,3.4820169347141863
4204491,2.1454664057403785,2.0800297603621303
4203343,12.895353704478861,4.20387901290911
4203025,10.315933128625042,3.5967614002148967
4203057,1.8101891293235646,0.482183985091807
4204319,2.522696582528306,2.0007734766078085
4202479,3.137751108792069,3.219643085070244
4203045,5.437059492231906,1.1836475153388957
4203376,11.605148514851486,5.439763138018357
4203333,6.69300518134715,5.565232821498574
4204187,6.3011045301744835,5.674070251216859
4202004,5.016337644656229,2.7206704285941283
4203446,7.016052416052416,5.6648177384939356
4202803,4.608894230769231,1.7414054691665817
4201852,11.560631508229761,7.112543764958866
4203399,5.96675392670157,1.4306643414065787
4202766,4.188253012048193,3.482198354741933
4203356,6.7147628590514365,2.7042117797815854
4202760,4.568411442483263,1.6400459730103376
4204178,3.9433646044106525,3.1752488712132902
4202690,4.433507058295654,2.140922353259282
4204309,1.8836088154269972,0.7710900167404336
4204342,14.426911544227886,16.739166065440187
4204305,6.656108597285068,2.7570266079082253
4203675,3.62708690831635,2.0786840676535125
4203690,2.6092802264456125,2.0189876091628722
4202993,5.9739397863386206,1.160815142202735
4203637,6.656313301823093,2.722113344539345
4203542,6.636731937879811,2.738250547057446
4203695,6.535585909417685,2.847172282349751
4202385,9.391313050440353,4.159307209915019
4202883,7.24945295404814,2.165758170589766
4202848,6.697341513292433,2.724277936254329
4204111,9.34272,4.018395575550101
4203463,2.8021259198691744,2.101690024431889
4202809,4.14621409921671,3.4820734536202145
4203405,6.994033220448315,5.636588537273356
4202048,23.827067669172934,16.272312052125237
4203176,4.21078431372549,3.4870570624088733
4203129,5.998610691633948,0.6679877799567276
4204390,9.106901217861976,15.241162607344842
4203085,5.951937984496124,1.4534162255996284
4201807,12.314338235294118,6.011087819018042
4203360,5.502674676981319,0.9522231446505269
4202733,5.054420683051388,2.2365119548257892
4203291,5.538588906264373,1.007814282852202
4203152,4.148163100524829,3.4798354560254796
4204407,5.728987559421462,7.351297069803467
4204106,1.8729395604395604,0.7372980346857395
4202152,25.665963431786217,17.257590364734522
4201759,12.581130690161528,6.371889846767469
4204079,6.753979739507959,2.677606269391927
4202213,3.4106425702811247,3.3261539937766558
4203102,1.4435452793834296,0.626480330421071
4203856,6.825242718446602,2.615959919477145
4203181,5.984317825405123,1.391582779380041
4201669,12.357917570498916,7.1296145287092125
4203242,4.64188679245283,3.080991666259658
4202723,1.5049710024855012,0.5653046293206067
4203317,5.387553506750082,1.6998953581610605
4202336,7.138621200889548,2.2994951963890586
4203068,4.209486166007905,3.4879222629323885
4202667,1.940408163265306,0.6837172084698924
4204249,11.903096330275229,17.479265621051926
4203051,9.712728263832107,5.81937665170044
4203366,8.185667079719124,5.803189691353598
4202983,9.96837391547719,5.818637509932911
4202967,12.071243523316062,3.872829762686137
4203073,6.3355263157894735,0.5399984192437297
4203486,1.5389439736085724,1.6714380491530296
4203435,4.482367758186398,3.4999555860108695
4204075,7.822862129144852,1.0993576627717874
4203710,6.091422848558552,1.2356960860959623
4203262,5.54488975514679,1.205608170869522
4203096,6.332414553472987,0.5049665266973434
4204156,7.880931065353626,0.9051547554571986
4203388,6.106912247274267,1.1361259234455245
4203188,4.501469970600588,3.49999969131233
4203164,4.587167581257915,3.498914376314063
4201941,6.101390024529844,2.8456372536500383
4203871,2.097145804676754,0.29731507735005447
4204353,3.453180370257872,6.464981262444559
4204444,5.966810528235365,2.784216551323331
4203803,5.999644102783116,0.04218245395410668
4204271,5.238624225592822,0.7042242516608976
4204232,8.0,0.0
4203974,2.0048899755501224,0.17121898679717712
4203990,6.0,0.0
4203933,2.0,0.0
4203892,1.5116666666666667,0.4998638703576161
