ip, mean, std
23497863,2.086206896551724,0.7940399268737548
23497882,1.0166666666666666,0.1280190957978102
23497896,16.416666666666668,2.7322660517924993
23497898,16.555555555555557,2.629368792488716
23497900,16.157894736842106,3.065309427065481
23497902,16.05,3.3981612675092387
15949714,5.0,0.0
15949722,11.0,0.0
15949741,1.0,0.0
9529259,8.0,0.0
9529283,2.0,0.0
9529338,1.0,0.0
9530302,1.0,0.0
9530305,1.0,0.0
9530308,1.0,0.0
9530337,1.7142857142857142,0.45175395145262565
9530345,1.0,0.0
9530348,1.0,0.0
9530274,3.5714285714285716,2.452820117866829
9530279,1.1081081081081081,0.31051689981286645
9530287,1.0,0.0
9530291,1.0,0.0
9530261,1.0,0.0
9530264,1.0,0.0
9531023,1.0,0.0
9531026,1.8461538461538463,1.0228692149423664
9531035,1.011037527593819,0.1044782301651143
9531038,1.0,0.0
9531046,1.003822629969419,0.06170913602973039
9531057,1.0,0.0
9531060,1.0,0.0
9531063,1.0005013787916772,0.02238587525616012
9531054,1.0092807424593968,0.09588853048618003
9531285,2.7655502392344498,1.5871975268071714
9531290,1.0,0.0
9531071,1.0,0.0
9531079,1.0,0.0
9531082,1.0,0.0
9530984,1.0,0.0
9530992,1.0,0.0
9530995,1.0,0.0
9531222,1.0,0.0
9531257,4.672413793103448,2.292325509732065
9531262,1.0,0.0
9531266,3.5578446909667196,2.109385362285414
9531277,1.0,0.0
9531281,1.0,0.0
9530849,1.0,0.0
9530887,3.2549019607843137,1.1348859708617862
9530900,1.7243589743589745,1.288876065478388
9530976,2.719077568134172,1.9980894407584466
9530981,1.0,0.0
9531017,1.0,0.0
9531020,1.0,0.0
9531090,1.0,0.0
9531093,1.0,0.0
9531096,1.0,0.0
9531200,4.477611940298507,2.6524645947729595
9531206,1.0,0.0
9531209,1.0,0.0
9531218,1.0,0.0
9531013,1.0,0.0
9531031,1.05,0.3032234233110037
9531232,1.0,0.0
9531236,1.2727272727272727,0.4453617714151233
9531241,1.0,0.0
9531003,2.2019704433497536,1.159070486732828
9531008,1.128,0.357233816988257
9530267,1.0,0.0
9530271,1.0,0.0
9530294,2.3,1.1
9530299,1.1578947368421053,0.36464227527765836
9530224,4.285714285714286,3.0689358655629766
9530229,1.064516129032258,0.2456701001891583
9530232,1.0,0.0
9530240,1.0,0.0
9530243,1.0,0.0
9530988,1.0,0.0
9531366,1.0,0.0
9530840,1.0,0.0
9530998,1.0,0.0
9531066,1.0,0.0
9531191,1.0,0.0
9531350,1.0,0.0
9530317,1.0,0.0
9530341,1.75,0.924211375534118
9531298,1.0,0.0
9531300,1.0,0.0
9531313,6.425,1.6261534367949417
9531318,1.0,0.0
9531342,1.0,0.0
9531358,1.0,0.0
9531075,1.0,0.0
9531157,1.0,0.0
9531145,1.0,0.0
9530325,1.0,0.0
9530257,1.0,0.0
9530282,1.8461538461538463,1.0262818510866412
9531041,1.0,0.0
9530873,1.0,0.0
9530876,1.0,0.0
9531109,1.0,0.0
9531111,1.0,0.0
9530246,2.6666666666666665,1.920648038785058
9531214,1.0,0.0
9531379,1.0,0.0
9530948,1.0,0.0
9530968,1.0,0.0
9531170,1.0,0.0
9531175,1.0,0.0
9531334,5.5625,2.8497532787944992
9530221,1.0,0.0
9530909,1.0,0.0
9531121,1.0,0.0
9531133,1.0,0.0
9531049,1.0,0.0
9530182,1.0,0.0
9530854,1.0,0.0
9530870,1.0,0.0
9531084,1.0,0.0
9530143,1.625,0.6959705453537527
9530148,1.0,0.0
9530153,1.0,0.0
9530162,1.0,0.0
9530236,1.2,0.4
9530252,1.8666666666666667,1.0873004286866728
9530804,1.0,0.0
9531193,1.0,0.0
9530111,1.0,0.0
9530128,2.1666666666666665,0.8975274678557507
9530329,1.0,0.0
9530746,1.0,0.0
9530788,1.0,0.0
9530933,1.0,0.0
9531149,1.0,0.0
9531466,1.0,0.0
9531475,1.0,0.0
9531484,1.0,0.0
9530092,1.0,0.0
9530694,1.0,0.0
9530707,1.0,0.0
9530711,1.0,0.0
9531102,1.0,0.0
9531271,1.0,0.0
9531430,1.0,0.0
9531438,6.5,0.5
9530649,1.0,0.0
9530660,1.0,0.0
9530669,1.0,0.0
9530686,1.0,0.0
9530690,1.0,0.0
9530832,1.0,0.0
9531385,1.0,0.0
9531390,1.0,0.0
9531393,1.0,0.0
9531404,7.333333333333333,0.4714045207910317
9530598,1.0,0.0
9530612,6.5,1.5
9531187,1.0,0.0
9531326,1.0,0.0
9530954,1.0,0.0
9530560,1.0,0.0
9530571,1.0,0.0
9530906,1.0,0.0
9530925,1.0,0.0
9531125,1.0,0.0
9530515,1.0,0.0
9530525,1.0,0.0
9530529,2.533333333333333,2.4184476196289406
9530535,2.4,1.6248076809271923
9530547,1.0,0.0
9530551,1.0,0.0
9530588,1.0,0.0
9531251,2.230769230769231,1.1200169060431566
9530862,1.0,0.0
9531087,1.0,0.0
9530470,1.0,0.0
9530486,1.0,0.0
9530489,1.0,0.0
9530498,1.0,0.0
9530502,1.0,0.0
9530433,1.0,0.0
9530438,1.0,0.0
9530442,1.0,0.0
9530480,3.2222222222222223,0.9162456945817024
9530541,1.0,0.0
9531166,1.0,0.0
9531305,1.0,0.0
9531302,1.0,0.0
9530939,1.0,0.0
9530394,1.0,0.0
9530399,1.0,0.0
9530403,1.0,0.0
9530879,1.0,0.0
9530353,1.0,0.0
9530363,1.0,0.0
9530368,1.0,0.0
9530372,1.0,0.0
9530375,1.0,0.0
9530960,1.0,0.0
9531179,1.0,0.0
9531246,1.0,0.0
9530865,1.0,0.0
9531371,1.0,0.0
9531161,1.0,0.0
9530942,1.0,0.0
9530892,1.0,0.0
9531226,1.0,0.0
9530846,1.0,0.0
9530333,1.0,0.0
9530917,1.0,0.0
9531137,1.0,0.0
9531295,1.0,0.0
9531374,1.0,0.0
9530945,1.0,0.0
9531113,1.0,0.0
9530198,2.0,0.0
9530796,1.0,0.0
9530812,1.0,0.0
9530106,1.0,0.0
9530117,1.0,0.0
9530741,1.0,0.0
9531471,1.0,0.0
9530103,1.0,0.0
9531435,1.0,0.0
9530655,1.0,0.0
9530604,1.0,0.0
9530321,1.0,0.0
9530565,1.0,0.0
9530520,1.0,0.0
9530416,1.0,0.0
9530358,1.0,0.0
9525479,1.0,0.0
9525481,1.0,0.0
9525482,1.0,0.0
9525499,1.0,0.0
9525509,1.0,0.0
9525535,9.0,0.0
9525543,1.0,0.0
9525550,1.0,0.0
9525570,1.0,0.0
9525577,1.0,0.0
9525580,1.0,0.0
9525587,1.0,0.0
9527333,6.305973356252686,5.198225663793119
9527367,1.0,0.0
9527405,8.466791588590464,3.8346919332943177
9527418,5.501044593329011,2.7839143325761624
9527448,1.0,0.0
9527452,5.043816297010608,2.490618191319758
9527459,1.0,0.0
9527468,2.98398883323754,2.19844780906393
9527521,1.9666666666666666,1.3034143197344763
9527529,1.0,0.0
9527648,1.0,0.0
9527657,2.529491610632816,2.1269991847136347
9527664,1.0,0.0
9528132,10.060216160576429,3.710714945769341
9528139,1.0,0.0
9527314,8.410398613518197,2.7352305794776646
9527322,1.0,0.0
9527471,1.0,0.0
9527637,1.0,0.0
9527547,9.86488060570763,4.850871725184039
9527552,4.631833395314243,3.469010395000982
9527558,1.0,0.0
9527562,1.0,0.0
9527576,4.127679403541473,4.298779375693775
9527590,4.601903937689312,3.605176312638171
9527595,1.0,0.0
9527610,1.0,0.0
9527613,1.0,0.0
9527616,1.0,0.0
9527625,1.0,0.0
9527627,1.0,0.0
9527599,1.55339533392127,0.7696066869683993
9527607,1.0,0.0
9527632,1.7698488757832658,1.7813687070178787
9527622,1.0,0.0
9527338,1.0,0.0
9527343,1.0,0.0
9527376,1.0,0.0
9527387,1.0,0.0
9527390,1.0,0.0
9527394,1.0,0.0
9527397,1.0,0.0
9527571,10.716584158415841,5.178867208159428
9528136,1.0,0.0
9527304,1.0,0.0
9527307,1.0,0.0
9527310,1.0,0.0
9527423,1.0,0.0
9527431,1.0,0.0
9527439,7.659524918490917,5.404207193176524
9527444,1.0,0.0
9527379,1.0,0.0
9528115,1.0031152647975077,0.05572755084111632
9527400,1.0,0.0
9527410,1.0,0.0
9527542,1.0,0.0
9527296,1.0206185567010309,0.14210359538237313
9527654,1.0,0.0
9527582,1.0,0.0
9528122,1.0,0.0
9528125,1.0,0.0
9527319,1.0,0.0
9527426,1.0,0.0
9527268,2.0,0.0
9527276,6.705882352941177,4.991341984846217
9527280,1.0,0.0
9527566,1.0,0.0
9527492,1.0,0.0
9527499,1.0,0.0
9527507,16.0,3.082207001484488
9527512,1.0,0.0
9527639,1.0,0.0
9527644,1.0,0.0
9527629,1.0,0.0
9527370,1.0,0.0
9528166,9.6875,3.7201940473582824
9528170,1.0,0.0
9527211,1.0,0.0
9527240,12.025641025641026,3.3549594325735654
9527244,1.0,0.0
9527286,1.0,0.0
9527325,1.0,0.0
9527533,1.0,0.0
9527200,1.0,0.0
9527262,1.0,0.0
9528156,1.0,0.0
9527288,1.0,0.0
9528152,1.5,0.5
9527207,2.2058823529411766,2.506220634443846
9527232,1.0,0.0
9527619,1.0,0.0
9527258,6.043478260869565,6.1253447879500245
9528145,1.0,0.0
9528197,1.0,0.0
9528208,1.0,0.0
9527168,1.0,0.0
9527182,9.333333333333334,6.018490028422596
9527184,1.0,0.0
9528159,1.0,0.0
9527250,1.6666666666666667,0.4714045207910317
9527174,1.0,0.0
9528183,1.0,0.0
9528204,5.75,3.897114317029974
9528176,1.0,0.0
15951414,1.0,0.0
15951422,1.0,0.0
15951435,1.0,0.0
15951453,1.0,0.0
15951471,1.0,0.0
15951483,1.0,0.0
15951516,1.0,0.0
15951527,1.0,0.0
9482069,1.0,0.0
9482071,1.0,0.0
9482073,1.0,0.0
9482074,1.0,0.0
9482097,1.0,0.0
9482126,9.0,0.0
9482130,1.0,0.0
9482247,1.0,0.0
9482268,1.0,0.0
9483787,1.0,0.0
9483799,1.0,0.0
9483509,1.0,0.0
9483512,1.0,0.0
9483515,1.0,0.0
9483520,1.0,0.0
9483524,1.0437158469945356,0.20446215228272951
9483528,1.5299306868304978,0.499103350004641
9483533,3.1530082987551866,1.8702550683470842
9483562,1.2705107084019769,0.44422366555806525
9483565,1.0221173695075199,0.14706526263392936
9483778,1.2141909814323608,0.4102599235916247
9483781,1.0516717325227964,0.22136342195785041
9483784,1.0330466274332277,0.17875835043017202
9483765,2.9464285714285716,2.7801570026140046
9483770,1.3255813953488371,0.5335676427795317
9483551,2.5305410122164047,2.212023124690243
9483688,1.0002836879432624,0.016840649168403426
9483752,1.5809426229508197,0.6756944915331223
9483760,1.0,0.0
9483556,1.137017411052233,0.42105797375100074
9483541,1.0,0.0
9483546,1.0,0.0
9483604,2.484421364985163,1.6225124417515207
9483609,1.3892445582586428,0.4875789496324488
9483612,1.0393846153846154,0.1945082709182834
9483615,1.0036288232244686,0.06013031570243135
9483504,1.0,0.0
9483791,1.0,0.0
9483574,1.0,0.0
9483581,1.0,0.0
9483586,1.0,0.0
9483590,1.0,0.0
9483594,1.0,0.0
9483599,1.0,0.0
9483847,1.0,0.0
9484323,1.0,0.0
9483290,3.4326923076923075,1.2462591954519406
9483297,1.631578947368421,0.48237638894271967
9483619,1.0,0.0
9483623,1.0,0.0
9483628,1.0,0.0
9483633,4.073906485671191,2.058488141125064
9483655,1.3553846153846154,0.48023416378991857
9483682,1.2104877154382105,0.40765504668508246
9483685,1.0268389662027833,0.16161261119092618
9483675,1.514201762977473,0.5114210526387245
9483662,1.0,0.0
9483666,1.0,0.0
9483671,2.8239845261121856,1.9525228395161265
9483651,2.3704379562043796,2.0733805987961946
9483637,1.0,0.0
9483641,1.0,0.0
9483646,1.0,0.0
9483712,1.15625,0.4408354993645589
9483722,1.56479217603912,0.4957842009625912
9483725,1.0140562248995983,0.11772275668353267
9483728,1.3033252230332522,0.4596944986674085
9483701,1.6106870229007633,0.48759448618843615
9483704,1.011441647597254,0.10635194543361359
9483708,1.0075528700906344,0.08657842828342638
9483678,1.0,0.0
9483742,3.7406542056074765,2.32931973183943
9483755,1.0,0.0
9483737,1.0,0.0
9483773,1.0,0.0
9483537,1.0,0.0
9483569,1.1219512195121952,0.5714816836029257
9483658,1.0,0.0
9483408,1.0,0.0
9483414,1.0,0.0
9483419,1.0,0.0
9483696,1.0,0.0
9483747,1.080536912751678,0.44142506449410246
9483832,1.0,0.0
9483840,1.0,0.0
9483844,1.0,0.0
9483385,1.0,0.0
9483393,1.0,0.0
9483795,1.0,0.0
9483316,1.0,0.0
9483324,1.0,0.0
9483332,1.0,0.0
9483691,1.069767441860465,0.39739552303802406
9483442,1.0,0.0
9483451,1.0,0.0
9483423,1.0,0.0
9483428,1.0,0.0
9483350,1.0,0.0
9483369,1.0,0.0
9483381,1.0,0.0
9483494,1.0,0.0
9483344,1.0,0.0
9483470,1.0,0.0
9483478,1.0,0.0
9483396,1.0,0.0
9483717,1.0,0.0
9483805,1.0,0.0
9483824,1.0,0.0
9483486,1.0,0.0
9483283,1.0,0.0
9484316,1.0,0.0
9483335,1.0,0.0
9483338,1.0,0.0
9483462,1.0,0.0
9483732,1.0,0.0
9483373,1.0,0.0
9483808,1.0,0.0
9483454,1.0,0.0
9483816,1.0,0.0
9483411,1.0,0.0
9483005,5.75,1.299038105676658
9483014,2.3333333333333335,2.2110831935702664
9483022,1.0,0.0
9484371,1.0,0.0
9482935,1.0,0.0
9483341,1.0,0.0
9484364,1.0,0.0
9484374,1.0,0.0
9482969,1.0,0.0
9482982,1.0,0.0
9482991,1.0,0.0
9483124,1.0,0.0
9483327,1.0,0.0
9483077,1.0,0.0
9483089,1.0,0.0
9483101,1.0,0.0
9483361,1.0,0.0
9483120,1.0,0.0
9483170,1.0,0.0
9483174,1.0,0.0
9483446,1.0,0.0
9483202,1.0,0.0
9483222,1.0,0.0
9483249,1.0,0.0
9483261,1.0,0.0
9483275,1.0,0.0
9485892,1.0,0.0
9485926,4.602739726027397,4.378464502312528
9485943,1.5285714285714285,0.4991830059901758
9485955,10.373737373737374,0.9907232190092301
9486089,14.439167556029883,5.5821967490434
9486148,1.0,0.0
9486157,1.0,0.0
9486170,10.700873362445416,6.1153432297806685
9486174,1.0,0.0
9486194,1.0,0.0
9486197,1.0,0.0
9486214,8.957607872823619,8.010195341103309
9486219,1.0,0.0
9486222,1.0,0.0
9486225,1.0,0.0
9486246,1.0,0.0
9486094,1.0340909090909092,0.31797883135530136
9486099,1.0213523131672597,0.2521924230110553
9486104,1.0,0.0
9486107,1.0,0.0
9486111,1.078125,0.4071504443998557
9486121,1.0,0.0
9486124,1.0,0.0
9486127,1.0,0.0
9486153,15.913937547600915,4.367301730396614
9486290,1.0,0.0
9486060,1.0,0.0
9486065,1.0,0.0
9486068,1.0,0.0
9486071,1.0,0.0
9486076,1.0,0.0
9486080,1.0,0.0
9486084,1.0,0.0
9486736,4.950171821305842,2.466808873542372
9486743,1.0,0.0
9486747,1.0,0.0
9486260,1.0,0.0
9486271,14.717927631578947,5.614408828609005
9486276,1.0066722268557131,0.08141073789432834
9486284,1.0,0.0
9486287,1.0,0.0
9486851,1.0,0.0
9486854,1.0,0.0
9486868,1.0,0.0
9485863,5.731958762886598,1.7791198097004524
9485880,1.0,0.0
9485884,8.467532467532468,1.6871124612005157
9486229,1.0602409638554218,0.3590280584518389
9486234,1.0,0.0
9486243,1.0,0.0
9486187,12.3175,5.793245528199188
9486191,1.0,0.0
9486206,1.0,0.0
9486140,1.0,0.0
9486144,1.0,0.0
9486695,1.0,0.0
9486702,10.11111111111111,6.48835614251397
9486708,1.0,0.0
9486712,1.0,0.0
9486730,6.607142857142857,3.182982493043344
9486116,1.0,0.0
9486131,1.4012345679012346,1.039110948004037
9486048,1.0,0.0
9486056,1.0,0.0
9486559,1.0,0.0
9486656,9.69767441860465,3.026729412614565
9486670,6.4,6.692394799184227
9486684,9.172727272727272,4.827212805654455
9486690,1.0,0.0
9486250,1.1515151515151516,0.35855028988482524
9486255,1.0064516129032257,0.08006241061929593
9486165,1.0,0.0
9486395,1.0,0.0
9486302,1.0493827160493827,0.21666578734301514
9486310,1.0,0.0
9486036,1.0,0.0
9486182,1.0,0.0
9486828,4.753333333333333,3.1046989476526647
9486834,1.0,0.0
9486838,1.0,0.0
9485854,1.0,0.0
9485872,1.0,0.0
9486263,1.0,0.0
9486293,1.0,0.0
9486240,1.0,0.0
9486821,8.44578313253012,3.0547336840843173
9486527,1.0,0.0
9486539,1.0,0.0
9486543,1.0,0.0
9486355,1.0,0.0
9486364,1.0,0.0
9486724,3.921985815602837,3.8630288377408286
9486135,1.0,0.0
9486279,1.0,0.0
9485988,1.0,0.0
9485996,1.0,0.0
9486012,1.0,0.0
9486028,1.0,0.0
9485829,1.0,0.0
9485837,1.0,0.0
9485968,1.0,0.0
9485977,1.0,0.0
9486020,1.0,0.0
9485808,1.0,0.0
9486765,7.888888888888889,5.286834334831254
9486771,1.0,0.0
9486775,1.0,0.0
9486794,12.0,1.4907119849998598
9486800,1.0,0.0
9486804,1.0,0.0
9486622,1.0,0.0
9486455,1.0,0.0
9486471,1.0,0.0
9486324,1.0,0.0
9486340,1.0,0.0
9485935,1.0,0.0
9486892,1.0,0.0
9486907,1.0,0.0
9485786,1.0,0.0
9486583,1.0,0.0
9486591,1.0,0.0
9486595,1.0,0.0
9486419,1.0,0.0
9486431,1.0,0.0
9486407,1.0,0.0
9486676,1.0,0.0
9486815,11.473684210526315,0.4993069989739547
9486511,1.0,0.0
9486332,1.0,0.0
9486352,1.0,0.0
9486200,1.1428571428571428,0.3499271061118826
9486634,1.0,0.0
9486641,1.0,0.0
9486491,1.0,0.0
9486607,1.0,0.0
9486611,1.0,0.0
9486451,1.0,0.0
9485903,1.0,0.0
9485914,1.0,0.0
9486860,1.0,0.0
9486884,1.0,0.0
9486298,1.0,0.0
9486717,1.5,0.5
9486177,1.0,0.0
9486563,1.0,0.0
9486575,1.0,0.0
9486579,1.0,0.0
9486842,1.0,0.0
9486876,1.0,0.0
9486160,1.0,0.0
9486555,1.0,0.0
9486370,1.0,0.0
9486385,1.0,0.0
9485843,1.0,0.0
9486809,1.0,0.0
9486649,1.0,0.0
9486662,1.0,0.0
9486344,1.0,0.0
9485814,1.0,0.0
9486786,1.0,0.0
9485779,1.0,0.0
9486751,1.2222222222222223,0.628539361054709
9486757,1.0,0.0
9486443,1.0,0.0
9485296,1.0,0.0
9485301,1.0,0.0
9485314,1.6666666666666667,0.4714045207910317
9485322,10.25,5.356071321407137
9485332,1.25,0.4330127018922193
9486483,1.0,0.0
9486316,1.0,0.0
9485501,1.0,0.0
9485712,1.0,0.0
9485717,1.0,0.0
9485348,1.0,0.0
9485357,1.0,0.0
9485395,11.0,1.0
9485398,1.0,0.0
9485535,1.0,0.0
9485568,1.0,0.0
9485753,1.0,0.0
9486361,1.0,0.0
9486913,1.0,0.0
9486918,1.0,0.0
9486921,1.0,0.0
9486929,11.5,0.5
9486944,1.0,0.0
9486954,1.0,0.0
9486978,1.0,0.0
9485426,1.0,0.0
9485376,1.0,0.0
9485387,1.0,0.0
9485572,1.0,0.0
9485585,1.0,0.0
9486934,1.0,0.0
9486962,1.0,0.0
9486986,1.0,0.0
9485414,1.0,0.0
9485419,1.0,0.0
9485421,1.0,0.0
9485423,1.0,0.0
9485597,4.0,2.0
9485619,1.0,0.0
9485632,1.0,0.0
9486994,1.0,0.0
9485440,1.0,0.0
9485457,1.0,0.0
9485666,1.0,0.0
9485683,1.0,0.0
9487054,1.0,0.0
9487062,1.0,0.0
9487073,2.0,0.0
9487119,4.0,0.0
9487122,1.0,0.0
9487133,1.0,0.0
9488564,1.0,0.0
9488568,1.0,0.0
9488572,1.0,0.0
9488577,10.035928143712574,3.1679214074578175
9488627,1.0,0.0
9488756,1.0,0.0
9488759,1.0002793296089385,0.01671082235882253
9488636,1.0,0.0
9488650,1.0,0.0
9488655,9.506172839506172,5.035364948805336
9488659,1.0,0.0
9488662,1.0,0.0
9488666,1.0,0.0
9488669,1.0,0.0
9488753,1.0,0.0
9488619,11.013872832369943,4.426905850116269
9488623,1.1391554702495201,0.3461086900803742
9488702,1.0,0.0
9488710,9.542911633820724,5.187051305802296
9488715,1.0,0.0
9488718,1.0,0.0
9488735,8.713493530499075,4.557415905542839
9488740,1.1126760563380282,0.3161963988823036
